ACCIDENT_NUMBER,EVENT_DATE,CITY,STATE,LATITUDE,LONGITUDE,INJURY_SEVERITY,AIRCRAFT_DAMAGE,AIRCRAFT_CATEGORY,MAKE,MODEL,TOTAL_FATALITIES,TOTAL_INJURIES,TOTAL_UNINJURED
ANC20CA006,10/12/2019,MOOSE PASS, AK,60.516667,-149.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,,0,2
GAA20CA021B,10/11/2019,CEDARTOWN, GA,34.018611,-85.146389,NON-FATAL,SUBSTANTIAL,AIRPLANE,DE HAVILLAND,DHC 6 TWIN OTTER,0,0,12
GAA20CA021A,10/11/2019,CEDARTOWN, GA,34.018611,-85.146389,NON-FATAL,SUBSTANTIAL,AIRPLANE,WINGTIP TO WINGTIP LLC,PANZL S-330,0,0,12
GAA20CA019,10/11/2019,COEUR D'ALENE, ID,47.769167,-116.818611,NON-FATAL,SUBSTANTIAL,WEIGHT-SHIFT,ANTARES,MA33,0,1,0
GAA20CA027,10/11/2019,GASTONIA, NC,35.201944,-81.150278,NON-FATAL,SUBSTANTIAL,AIRPLANE,ZENITH,ZENITH 601XLB,,1,0
GAA20CA018,10/11/2019,LANGLEY, WA,48.0175,-122.437777,NON-FATAL,SUBSTANTIAL,AIRPLANE,FOXWORTHY RICK A,SONEX,,1,0
GAA20CA020,10/11/2019,WILLACOOCHEE, GA,31.398889,-83.001389,NON-FATAL,SUBSTANTIAL,AIRPLANE,AYRES,S2R,0,1,0
GAA20CA008,10/10/2019,BIG FLATS, NY,42.117223,-76.918334,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,0,0,1
GAA20CA017,10/10/2019,DAYTON, OH,39.588889,-84.224723,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,,0,2
GAA20CA009,10/10/2019,WAYNESBURG, PA,39.901111,-80.130556,NON-FATAL,SUBSTANTIAL,AIRPLANE,AERONCA,7AC,,0,2
CEN20FA010,10/9/2019,ABERDEEN, SD,45.561667,-98.460278,FATAL(1),DESTROYED,AIRPLANE,CESSNA,172,1,0,0
GAA20CA042,10/9/2019,SOMERVILLE, TN,35.196666,-89.396389,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,19,,0,1
WPR20FA005,10/8/2019,CAMARILLO, CA,34.213611,-119.094444,FATAL(1),SUBSTANTIAL,AIRPLANE,BEDE,BD5,1,0,0
CEN20LA006,10/8/2019,WAUKESHA, WI,43.032778,-88.234722,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,36,,0,2
ERA20LA006,10/7/2019,CHARLESTON, SC,32.898611,-80.040555,NON-FATAL,SUBSTANTIAL,AIRPLANE,HONDA AIRCRAFT,HA-420,0,0,5
GAA20CA010,10/7/2019,FALLON, NV,39.499166,-118.748889,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150,,0,2
ERA20LA008,10/7/2019,FORT MYERS, FL,26.533611,-81.759167,NON-FATAL,SUBSTANTIAL,AIRPLANE,RAYTHEON,HAWKER,,0,4
GAA20CA007,10/7/2019,KODIAK, AK,56.938611,-154.1825,NON-FATAL,SUBSTANTIAL,AIRPLANE,DE HAVILLAND,BEAVER DHC 2,,0,1
GAA20CA012,10/7/2019,RIO RANCHO, NM,35.241666,-106.767778,NON-FATAL,DESTROYED,BALLOON,AEROSTAR INTERNATIONAL,RX 7,,2,0
CEN20FA003,10/6/2019,BIXBY, MO,37.361389,-91.04,FATAL(1),SUBSTANTIAL,AIRPLANE,LANCAIR,LANCAIR LEGACY,1,0,0
WPR20LA004,10/6/2019,MARANA, AZ,32.409444,-111.218334,NON-FATAL,SUBSTANTIAL,GLIDER,GLASER DIRKS,DG500,,1,1
CEN20LA004,10/6/2019,RANGER, TX,32.4475,-98.682778,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,B36,,0,4
GAA20CA005,10/5/2019,DUBLIN, TX,32.068334,-98.325278,NON-FATAL,SUBSTANTIAL,GYROPLANE,PAVEL VAGNER,TANGO,,0,1
CEN20LA005,10/5/2019,GARDEN RIDGE, TX,29.621945,-98.277223,NON-FATAL,SUBSTANTIAL,AIRPLANE,ZENAIR,ZENITH CH 701,,0,2
CEN20FA002,10/5/2019,KOKOMO, IN,40.475,-86.063333,FATAL(1),DESTROYED,AIRPLANE,PIPER,AEROSTAR 602P,1,0,0
WPR20LA001,10/5/2019,MOORE, UT,38.953889,-110.996389,FATAL(1),SUBSTANTIAL,POWERED PARACHUTE,BUCKEYE,BREEZE,1,0,0
ERA20FA003,10/5/2019,PEMBROKE PINES, FL,25.999444,-80.468334,NON-FATAL,SUBSTANTIAL,AIRPLANE,CHAMPION,7ECA,,2,0
GAA20CA004,10/5/2019,TRIANGLE, ID,42.750278,-116.674723,NON-FATAL,SUBSTANTIAL,AIRPLANE,REED MIKE,SMITHS SUPER CUB,,0,1
ERA20FA002,10/4/2019,ASHEBORO, NC,35.615278,-79.882223,FATAL(2),DESTROYED,AIRPLANE,PIPER,PA28,2,0,0
ERA20LA011,10/4/2019,HARRISBURG, PA,40.176111,-76.726945,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA46,,2,0
GAA20CA006,10/4/2019,KAPLAN, LA,29.937222,-92.319723,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,1,0
GAA20CA003,10/4/2019,LAKE ELSINORE, CA,33.63,-117.301667,NON-FATAL,SUBSTANTIAL,AIRPLANE,VANS,RV9,,0,2
ERA20LA004,10/3/2019,FORT MEADE, FL,27.702222,-81.768889,NON-FATAL,SUBSTANTIAL,HELICOPTER,BELL,OH 58A,,0,1
ERA20TA005,10/3/2019,FORT MEADE, FL,27.701667,-81.786111,NON-FATAL,SUBSTANTIAL,GYROPLANE,SILVERLIGHT AVIATION LLC,AR-1,,0,1
CEN20FA001,10/3/2019,LANSING, MI,42.780278,-84.606111,FATAL(5),SUBSTANTIAL,AIRPLANE,SOCATA,TBM 700,5,1,0
GAA20CA002,10/2/2019,CARLSBAD, CA,33.128334,-117.28,NON-FATAL,SUBSTANTIAL,HELICOPTER,ROBINSON,R44,0,0,2
ERA20MA001,10/2/2019,WINDSOR LOCKS, CT,41.931667,-72.692222,FATAL(7),DESTROYED,AIRPLANE,BOEING,B17,7,7,0
ERA20LA052,10/1/2019,GROVE CITY, PA,41.146111,-80.168056,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,55,,0,1
GAA20CA001,10/1/2019,LONGS, SC,33.929723,-78.735555,NON-FATAL,SUBSTANTIAL,AIRPLANE,TAYLORCRAFT,BC12,,0,1
ERA19FA283,9/29/2019,DELAND, FL,29.024445,-81.344166,FATAL(3),DESTROYED,AIRPLANE,CESSNA,421,3,0,0
ERA19LA285,9/28/2019,BLOOMSBURG, PA,40.992222,-76.468334,NON-FATAL,SUBSTANTIAL,HELICOPTER,ENSTROM,F28,0,3,0
ERA19LA286,9/28/2019,DALTON, GA,34.883334,-84.888889,FATAL(1),SUBSTANTIAL,WEIGHT-SHIFT,SOLO WINGS,WINDLASS,1,0,0
GAA19CA577,9/28/2019,MORRISVILLE, VT,44.534444,-72.613889,NON-FATAL,SUBSTANTIAL,AIRPLANE,PITTS,S2,,0,1
ERA19LA287,9/28/2019,SANFORD, ME,43.393889,-70.708056,NON-FATAL,SUBSTANTIAL,HELICOPTER,ROBINSON,R44,,1,0
CEN19LA334,9/27/2019,COLUMBUS, MS,33.498055,-88.418889,NON-FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR,AT802,0,1,0
GAA19CA582,9/27/2019,MESA, AZ,33.460833,-111.728334,NON-FATAL,SUBSTANTIAL,AIRPLANE,DIAMOND,DA 40,,0,1
WPR19LA267,9/27/2019,MODESTO, CA,37.625834,-120.954444,NON-FATAL,DESTROYED,AIRPLANE,PIPER,PA28,,0,1
GAA19CA576,9/27/2019,POLLOCK, LA,31.479445,-92.461111,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 22,,0,2
GAA19CA586,9/27/2019,WILLIAMS, CA,39.094722,-122.097777,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 12,,0,1
WPR19FA266,9/26/2019,COWLES, NM,35.905556,-105.558889,FATAL(2),DESTROYED,AIRPLANE,AMERICAN AVIATION,AA5,2,0,0
GAA19CA575,9/26/2019,LANDER, WY,42.815278,-108.728611,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J3C,,2,0
CEN19TA333,9/25/2019,BOLIVAR, MO,37.596111,-93.348055,NON-FATAL,SUBSTANTIAL,AIRPLANE,LANCAIR,LANCAIR 320,0,0,1
GAA19CA571,9/25/2019,LAFAYETTE, IN,40.412222,-86.936944,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,,0,1
GAA19CA570,9/25/2019,LEXINGTON, NE,40.786389,-99.778334,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS,SR22,,2,0
GAA19CA587,9/25/2019,LUBBOCK, TX,33.663611,-101.820556,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,36,,0,1
GAA19CA590,9/25/2019,ST. AUGUSTINE, FL,29.959167,-81.339722,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,1
ANC19TA055,9/25/2019,TYONEK, AK,60.978889,-151.892222,NON-FATAL,SUBSTANTIAL,AIRPLANE,STINSON,108,0,2,0
GAA19CA591,9/24/2019,ELIZABETHTOWN, NC,34.601111,-78.578889,NON-FATAL,DESTROYED,AIRPLANE,CESSNA,182,,1,2
ERA19LA280,9/24/2019,MANVILLE, NJ,40.528889,-74.59,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,1
ERA19LA282,9/24/2019,ST. AUGUSTINE, FL,29.959167,-81.339722,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,337,0,2,0
GAA19CA572,9/23/2019,BOULDER, CO,40.039444,-105.226111,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,0,0,2
WPR19LA265,9/23/2019,GRESHAM, OR,45.4997475,-122.4309766,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,35,,2,0
GAA19CA567,9/23/2019,KERSHAW, SC,34.496111,-80.531945,NON-FATAL,SUBSTANTIAL,HELICOPTER,GEORGE W. FELIX,MOSQUITO,,0,1
ERA19TA277,9/23/2019,LAKELAND, FL,27.931389,-82.043333,NON-FATAL,SUBSTANTIAL,AIRPLANE,VANS,RV 6,,1,1
GAA19CA580,9/23/2019,PLANT CITY, FL,28.000278,-82.163333,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,1
CEN19FA332,9/23/2019,PRAIRIE GROVE, AR,35.7875,-94.355,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,150,1,0,0
GAA19CA560,9/23/2019,ROSE HILL, KS,37.564722,-97.174723,NON-FATAL,SUBSTANTIAL,AIRPLANE,THOMAS LEE,NIEUPORT 11,,0,1
GAA19CA564,9/23/2019,SKWENTNA, AK,61.769167,-151.584444,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,,0,1
ANC19LA054,9/22/2019,BELUGA, AK,61.314167,-151.224445,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 18,0,0,2
GAA19CA563,9/22/2019,MOUNTAIN VILLAGE, AK,61.934722,-163.664167,NON-FATAL,SUBSTANTIAL,AIRPLANE,DE HAVILLAND,BEAVER DHC 2,,0,3
CEN19FA325,9/21/2019,CONROE, TX,30.344722,-95.405278,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,A185,2,0,0
GAA19CA569,9/20/2019,FORT WAYNE, IN,41.143333,-85.152778,NON-FATAL,SUBSTANTIAL,AIRPLANE,DIAMOND,DA20,,0,2
GAA19CA562,9/20/2019,KOTZEBUE, AK,66.884722,-162.598055,NON-FATAL,SUBSTANTIAL,AIRPLANE,DE HAVILLAND,BEAVER DHC 2 MK.1,,0,1
CEN19LA326,9/20/2019,LANCASTER, TX,32.5775,-96.7175,NON-FATAL,SUBSTANTIAL,AIRPLANE,VANS,VANS RV-10,,0,4
ERA19TA278,9/20/2019,PEPPERELL, MA,42.696944,-71.548889,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,208,,0,2
GAA19CA559,9/20/2019,SEDONA, AZ,34.848611,-111.788333,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA60,,0,4
WPR19FA263,9/19/2019,NIXON, NV,39.781111,-119.470556,FATAL(2),DESTROYED,AIRPLANE,CESSNA,182,2,0,0
WPR19FA262,9/19/2019,TORRANCE, CA,33.803333,-118.339722,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,177,1,1,0
CEN19TA335,9/18/2019,DE SOTO, MS,32.005556,-88.612778,NON-FATAL,SUBSTANTIAL,AIRPLANE,VANS,RV 4,,2,0
GAA19CA566,9/18/2019,DENTON, TX,33.2075,-97.197777,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,,0,1
CEN19LA324,9/18/2019,DUNCAN, OK,34.471389,-97.959722,NON-FATAL,DESTROYED,AIRPLANE,BEST OFF,SKYRANGER,,0,1
CEN19FA323,9/18/2019,LONDON, OH,39.932778,-83.461944,FATAL(1),DESTROYED,AIRPLANE,BEECH,V35TC,1,0,0
ERA19LA274,9/17/2019,FORT MEADE, MD,39.083889,-76.762222,NON-FATAL,SUBSTANTIAL,AIRPLANE,SOCATA,TB9,,1,1
GAA19CA556,9/17/2019,NAPLES, FL,26.15,-81.778611,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,,0,1
GAA19CA584,9/17/2019,NEW MEADOWS, ID,44.978056,-116.283889,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,,0,2
GAA19CA552,9/17/2019,PALMER, AK,61.355278,-148.409444,NON-FATAL,SUBSTANTIAL,AIRPLANE,MAULE,M 6-235,,0,1
ERA19LA273,9/17/2019,SARDIS, GA,33.028056,-81.787777,NON-FATAL,SUBSTANTIAL,HELICOPTER,ROBINSON,R44,0,1,0
ERA19FA275,9/17/2019,STROUDSBURG, PA,40.57,-75.18,FATAL(2),DESTROYED,AIRPLANE,VANS,RV 8,2,0,0
GAA19CA554,9/16/2019,OWASSO, OK,36.266667,-95.783611,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA32R,,0,2
GAA19CA550,9/16/2019,RENO, NV,39.668056,-119.876389,NON-FATAL,SUBSTANTIAL,AIRPLANE,PZL OKECIE,PZL104,,0,3
GAA19CA551,9/15/2019,HEALY, AK,63.951111,-144.671667,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 12,,0,2
GAA19CA549,9/15/2019,KENNETT, MO,36.225834,-90.036666,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,L19,,0,2
ERA19LA272,9/15/2019,NORFOLK, VA,36.665556,-76.320556,NON-FATAL,SUBSTANTIAL,AIRPLANE,DIAMOND,DA40,,1,0
GAA19CA555,9/15/2019,TOKLAT, AK,64.527778,-150.423334,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,175,0,1,0
GAA19CA546,9/14/2019,CHANDLER, AZ,33.269723,-111.814167,NON-FATAL,SUBSTANTIAL,AIRPLANE,MOONEY,M20M,0,0,2
CEN19LA331,9/14/2019,ORANGE, TX,30.075278,-93.695277,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS,SR20,,0,2
WPR19LA273,9/14/2019,TUCUMCARI, NM,35.125556,-103.839166,NON-FATAL,SUBSTANTIAL,AIRPLANE,SMYTH,SIDEWINDER,,0,1
GAA19CA545,9/13/2019,CALDWELL, ID,43.725556,-116.866945,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,P206,0,0,2
CEN19LA320,9/13/2019,HOAGLAND, IN,40.924445,-85.017223,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS,SR22,,2,0
WPR19LA259,9/13/2019,MARANA, AZ,32.403889,-111.219723,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,,0,3
ERA19CA291,9/13/2019,SEBRING, FL,27.456389,-81.3425,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,55,,0,2
ERA19LA269,9/12/2019,BOWIE, MD,38.945,-76.773334,NON-FATAL,SUBSTANTIAL,AIRPLANE,MOONEY,M20J,0,2,0
CEN19LA316,9/12/2019,EUSTACE, TX,32.276667,-96.006667,FATAL(1),SUBSTANTIAL,POWERED PARACHUTE,INFINITY POWER PARACHUTES,IPP2,1,0,0
WPR19LA257,9/12/2019,GOOD SPRINGS, NV,35.908056,-115.435,NON-FATAL,SUBSTANTIAL,BALLOON,KUBICEK,BB60,,9,0
GAA19CA544,9/12/2019,HEMET, CA,33.727778,-117.030556,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172F,,0,2
CEN19LA318,9/12/2019,HILL CITY, SD,43.9325,-103.583611,NON-FATAL,SUBSTANTIAL,HELICOPTER,BELL,206,,0,2
GAA19CA543,9/12/2019,MEMPHIS, TN,35.201111,-90.053889,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150,,0,2
GAA19CA542,9/12/2019,PHOENIX, AZ,33.688333,-112.0825,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,1
WPR19LA255,9/11/2019,AZUSA, CA,34.123889,-117.898611,NON-FATAL,SUBSTANTIAL,HELICOPTER,SIKORSKY,S58,0,0,1
CEN19LA317,9/11/2019,BOCA RATON, FL,26.378611,-80.108333,NON-FATAL,DESTROYED,AIRPLANE,PIPER,PA28,0,2,0
DCA19CA223A,9/11/2019,CHICAGO, IL,41.889141,-87.620178,NON-FATAL,SUBSTANTIAL,AIRPLANE,BOMBARDIER,CL 600 2C10,0,0,0
DCA19CA223B,9/11/2019,CHICAGO, IL,41.889141,-87.620178,NON-FATAL,SUBSTANTIAL,AIRPLANE,BOMBARDIER,CL 600 2C10,0,0,0
CEN19LA314,9/11/2019,COLORADO SPRINGS, CO,38.805833,-104.700833,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,0,0,2
GAA19CA581,9/11/2019,HOLLYWOOD, FL,25.998333,-80.240833,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,,0,1
CEN19LA315,9/11/2019,KINGMAN, KS,37.669167,-98.123889,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA34,,0,1
CEN19MA312,9/11/2019,MONCLOVA, OH,41.596389,-83.783889,FATAL(2),DESTROYED,AIRPLANE,CONVAIR,440,2,0,0
GAA19CA596,9/11/2019,RENO, NV,39.668056,-119.876389,NON-FATAL,SUBSTANTIAL,AIRPLANE,PITTS,S1,,0,1
ERA19LA268,9/11/2019,ST. AUGUSTINE, FL,29.959167,-81.339722,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,35,0,2,0
CEN19LA311,9/10/2019,GRASSY BUTTE, ND,47.378611,-103.589722,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,1,0
WPR19LA253,9/10/2019,MARICOPA, AZ,32.990555,-111.917223,NON-FATAL,SUBSTANTIAL,AIRPLANE,ERCOUPE,415,,2,0
ERA19TA276,9/10/2019,PANAMA CITY, FL,30.358333,-85.795555,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,23,,0,2
GAA19CA585,9/9/2019,KEYSTONE HEIGHTS, FL,29.844722,-82.0475,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,23,,0,2
WPR19LA261,9/9/2019,RENO, NV,39.6675,-119.8725,NON-FATAL,SUBSTANTIAL,AIRPLANE,STODDARD HAMILTON,GLASAIR II,,1,0
CEN19LA309,9/9/2019,WALKERTON, IN,41.505,-86.515556,NON-FATAL,SUBSTANTIAL,HELICOPTER,BELL,206,,0,1
CEN19LA308,9/9/2019,WHITEHALL, MI,43.405556,-86.335555,FATAL(1),DESTROYED,AIRPLANE,CESSNA,150,1,0,0
ERA19LA267,9/8/2019,BERLIN, MD,38.367223,-75.231111,NON-FATAL,SUBSTANTIAL,AIRPLANE,GRUMMAN,G164,0,0,1
WPR19FA256,9/8/2019,LA GRANDE, OR,45.146389,-118.293333,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA32,1,0,0
CEN19FA307,9/8/2019,LAKEVIEW, SD,43.039444,-100.805556,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,140,2,0,0
ERA19FA266,9/8/2019,MARATHON, FL,24.7325,-81.07,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,210,2,0,0
CEN19FA305,9/7/2019,CARPENTER, WY,41.03,-104.246389,FATAL(1),DESTROYED,AIRPLANE,CHAMPION,7GCBC,1,0,0
CEN19LA306,9/7/2019,KINGSBURY, TX,29.634166,-97.811667,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIETENPOL,SKY SCOUT,,1,0
GAA19CA528,9/7/2019,LAKEPORT, CA,39.039444,-122.907778,NON-FATAL,SUBSTANTIAL,AIRPLANE,SIAI-MARCHETTI,SM 1019,,2,0
WPR19FA252,9/7/2019,LAS VEGAS, NV,35.971389,-115.133889,FATAL(2),DESTROYED,AIRPLANE,BEECH,C24,2,2,0
GAA19CA529,9/7/2019,MEKORYUK, AK,59.935277,-165.576945,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,1
GAA19CA535,9/7/2019,TURKEY, TX,34.4,-100.887222,NON-FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR,AT 602,,1,1
CEN19TA310,9/7/2019,WINNSBORO, LA,32.22,-91.87,NON-FATAL,SUBSTANTIAL,AIRPLANE,CHAMPION,7KCAB,,0,2
DCA19CA213,9/6/2019,FORT MYERS, FL,26.586666,-91.863333,INCIDENT,NONE,AIRPLANE,AIRBUS,A319,,1,107
WPR19FA251,9/6/2019,HOOD RIVER, OR,45.673889,-121.542222,FATAL(2),SUBSTANTIAL,AIRPLANE,PIPER,PA18,2,0,0
ERA19FA265,9/6/2019,LADY LAKE, FL,28.945,-81.869167,FATAL(1),DESTROYED,AIRPLANE,VANS,RV-12,1,0,0
CEN19LA304,9/6/2019,MIDLOTHIAN, TX,32.463889,-96.920834,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-28D-180,,0,1
GAA19CA531,9/6/2019,NUIQSUT, AK,63.888611,-160.799166,NON-FATAL,SUBSTANTIAL,HELICOPTER,ROBINSON,R44,,0,1
CEN19LA322,9/6/2019,POCAHONTAS, IA,42.742777,-94.647222,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,195A,,0,2
ANC19LA053,9/5/2019,CHUGIAK, AK,61.416111,-149.508333,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,0,0,2
GAA19CA526,9/5/2019,GLENDO, WY,42.52,-105.02,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIETENPOL,PIETENPOL AIRCAMPER,,0,1
GAA19CA536,9/5/2019,TAHLEQUAH, OK,35.930278,-95.004444,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,310,0,2,0
GAA19CA525,9/4/2019,CHARLESTON, WV,38.369445,-81.601944,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,0,1,0
WPR19FA250,9/4/2019,HENEFER, UT,41.015278,-111.580834,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,210,2,0,0
GAA19CA548,9/4/2019,LANCASTER, TX,32.5775,-96.7175,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180,,0,1
GAA19CA538,9/4/2019,PALMER, AK,61.31,-148.58,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,,0,2
CEN19LA303,9/4/2019,VAN WERT, OH,40.881667,-84.644166,NON-FATAL,SUBSTANTIAL,AIRPLANE,PHANTOM AERONAUTICS,X-1,,0,1
GAA19CA539,9/4/2019,WINFIELD, AL,33.863333,-87.845277,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J3C,,0,1
ANC19LA051,9/3/2019,GIRDWOOD, AK,60.968889,-149.119445,NON-FATAL,SUBSTANTIAL,AIRPLANE,LAKE,LA-4-200,,0,1
CEN19LA313,9/3/2019,MACK, CO,39.268056,-108.864167,NON-FATAL,SUBSTANTIAL,AIRPLANE,JACKSON,VELOCITY,,0,1
CEN19LA319,9/2/2019,BRANSON, MO,36.531945,-93.200556,NON-FATAL,SUBSTANTIAL,AIRPLANE,LANCAIR,LC41-550FG,0,3,0
CEN19LA297,9/2/2019,INDEPENDENCE, MI,42.757222,-83.353333,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J3C,,2,0
CEN19LA302,9/2/2019,LA GRANGE, TX,29.908333,-96.95,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,,0,1
GAA19CA520,9/2/2019,MACKINAC ISLAND, MI,45.865,-84.637222,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA32RT,,0,6
ERA19LA263,9/2/2019,RUSSELLVILLE, AL,34.539444,-87.530834,FATAL(1),DESTROYED,AIRPLANE,WEATHERLY,620,1,0,0
GAA19CA523,9/2/2019,SAN CARLOS, CA,37.511944,-122.249444,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,A185,,0,1
GAA19CA534,9/2/2019,SAWYER, MI,46.318889,-87.281945,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,,0,2
CEN19CA336,9/2/2019,TAYLOR, TX,30.572778,-97.443055,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA38,,0,2
CEN19TA327,9/2/2019,TULSA, OK,36.198333,-95.888055,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA60,,0,2
GAA19CA522,9/1/2019,BANDERA, WA,47.395277,-121.536389,NON-FATAL,SUBSTANTIAL,AIRPLANE,STINSON,108,0,0,1
GAA19CA521,9/1/2019,BELUGA, AK,61.229445,-151.769167,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,0,0,1
GAA19CA530,9/1/2019,CHICKALOON, AK,61.673056,-148.546944,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 18,0,0,1
ERA19LA264,9/1/2019,FOLEY, AL,30.368611,-87.687777,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS,SR22,,0,4
GAA19CA524,9/1/2019,MANCHESTER, NH,42.932778,-71.435833,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 28-180,,0,1
WPR19LA249,8/31/2019,ASOTIN, WA,46.251667,-116.968611,NON-FATAL,SUBSTANTIAL,HELICOPTER,HUGHES,369,0,0,2
CEN19LA299,8/31/2019,CONROE, TX,30.403889,-95.437222,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,0,2,0
GAA19CA527,8/31/2019,CONVINGTON, TN,35.583334,-89.587222,NON-FATAL,SUBSTANTIAL,AIRPLANE,DIAMOND,DA20,0,0,2
WPR19LA247,8/31/2019,EL MONTE, CA,34.0925,-118.031111,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,510,,2,0
ANC19CA057,8/30/2019,ARCTIC VILLAGE, AK,68.090156,-145.59938,MINOR,SUBSTANTIAL,AIRPLANE,PIPER,PA22,0,1,1
ANC19LA048,8/30/2019,FAIRBANKS, AK,64.8925,-148.368889,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-18,,0,1
GAA19CA537,8/30/2019,MURRIETA, CA,33.574167,-117.128611,NON-FATAL,SUBSTANTIAL,AIRPLANE,CZECH SPORT,SPORTCRUISER,,0,1
