ACCIDENT_NUMBER,EVENT_DATE,CITY,STATE,LATITUDE,LONGITUDE,INJURY_SEVERITY,AIRCRAFT_DAMAGE,AIRCRAFT_CATEGORY,MAKE,MODEL,TOTAL_FATALITIES,TOTAL_INJURIES,TOTAL_UNINJURED
CEN20LA402,9/20/2020,HILLTOP LAKES, TX,31.073888,-96.213333,FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA46,4,0,0
WPR20LA311,9/20/2020,STOCKTON, CA,37.909216,-121.34045,SIRUOSE,SUBSTANTIAL,AIRPLANE,NORTH AMERICAN,B25N,0,3,0
CEN20LA412,9/20/2020,MONTROSE, MO,38.25,-93.889999,NON-FATAL,SUBSTANTIAL,AIRPLANE,ZENITH,CH 750,0,0,1
CEN20CA415,9/20/2020,SAN ANTONIO, TX,29.469495,-98.529846,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,170,0,0,1
CEN20LA401,9/20/2020,KOKOMO, IN,40.529342,-86.170822,FATAL,DESTROYED,AIRPLANE,PIPER,PA32,3,1,0
ERA20LA331,9/19/2020,FORT LAUDERDALE, FL,26.119127,-80.129943,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA31,0,0,8
WPR20LA310,9/19/2020,CLOVIS, NM,34.415833,-103.14777,SIRUOSE,SUBSTANTIAL,AIRPLANE,VANS,RV4,0,1,0
CEN20CA406A,9/19/2020,UNION, IL,42.229366,-88.539047,MINOR,SUBSTANTIAL,GLIDER,PIK,PIK-20D,0,1,0
CEN20CA406B,9/19/2020,UNION, IL,42.229366,-88.539047,MINOR,SUBSTANTIAL,GLIDER,SCHWEIZER,SGS 2-33A,0,1,0
CEN20LA413,9/19/2020,WAYNE, OK,34.896567,-97.19059,FATAL,SUBSTANTIAL,WEIGHT-SHIFT,COSMOS,PHASE 3,1,0,0
CEN20LA400,9/19/2020,RED BUD, IL,38.211666,-90.014999,FATAL,DESTROYED,HELICOPTER,DEROUSSE,SAFARI,1,0,0
CEN20LA399,9/19/2020,ZEELAND, MI,42.82389,-85.923889,FATAL,DESTROYED,AIRPLANE,VANS,RV9,2,0,0
WPR20CA313,9/19/2020,SOMERTON, AZ,32.55722,-114.684165,,DESTROYED,AIRPLANE,AIR TRACTOR,AT 402,0,0,0
